기간,휘발유(95RON),휘발유(92RON),등유,경유(0.001%),경유(0.05%),고유황중유(180cst/3.5%),나프타
23년11월25일,,,,,,,
23년11월26일,,,,,,,
23년11월27일,95.86,90.6,105.19,103.56,100.85,71.46,69.47
23년11월28일,97.34,92.08,105.51,103.76,101.05,72.76,69.7
23년11월29일,97.56,92.3,107.46,105.26,102.55,74.93,71.41
23년11월30일,99.11,93.85,107.89,106.33,103.62,75.75,72.93
23년12월01일,94.36,89.43,105.44,102.41,99.62,72.56,72.54
23년12월02일,,,,,,,
23년12월03일,,,,,,,
23년12월04일,91.51,86.58,103.75,99.69,97.0,70.19,70.89
23년12월05일,91.33,88.23,103.94,100.44,97.79,71.22,71.39
23년12월06일,90.83,87.13,103.48,99.54,96.99,68.83,70.23
23년12월07일,88.6,84.59,100.87,97.47,94.86,65.71,68.14
23년12월08일,88.93,85.17,99.41,98.21,95.6,66.72,69.03
23년12월09일,,,,,,,
23년12월10일,,,,,,,
23년12월11일,89.35,85.24,99.35,98.11,95.61,67.79,69.41
23년12월12일,89.48,85.37,100.05,98.84,96.15,67.56,70.02
23년12월13일,86.33,82.32,96.44,94.65,91.88,65.24,68.72
23년12월14일,89.6,85.71,100.33,98.41,95.65,67.42,71.68
23년12월15일,92.41,88.52,101.13,99.83,96.88,67.92,73.99
23년12월16일,,,,,,,
23년12월17일,,,,,,,
23년12월18일,92.1,88.21,101.02,99.93,96.98,67.73,75.25
23년12월19일,92.97,88.91,103.24,100.91,97.97,67.79,74.49
23년12월20일,94.66,90.6,105.22,103.29,100.91,69.86,76.02
23년12월21일,92.18,88.12,103.16,101.65,99.41,70.35,73.96
23년12월22일,92.1,88.04,102.9,101.68,99.7,70.8,73.43
23년12월23일,,,,,,,
23년12월24일,,,,,,,
23년12월25일,,,,,,,
23년12월26일,91.47,87.41,100.63,100.68,98.7,69.84,72.46
23년12월27일,93.64,89.63,101.15,101.28,99.18,71.39,75.79
23년12월28일,92.74,88.73,99.8,100.32,98.11,69.6,75.06
23년12월29일,91.6,87.59,98.04,98.15,95.94,67.59,73.22
23년12월30일,,,,,,,
23년12월31일,,,,,,,
24년01월01일,,,,,,,
24년01월02일,91.01,87.75,100.62,100.55,98.24,69.64,72.63
24년01월03일,89.51,85.7,97.52,97.15,94.82,69.58,70.02
24년01월04일,93.43,89.29,100.84,100.84,98.85,72.96,72.02
24년01월05일,91.48,87.28,100.46,100.01,98.19,71.7,69.98
24년01월06일,,,,,,,
24년01월07일,,,,,,,
24년01월08일,90.93,86.71,100.88,100.16,98.45,69.9,69.98
24년01월09일,89.31,85.09,100.25,99.06,97.62,68.89,69.77
24년01월10일,91.67,87.35,101.31,100.66,99.34,68.81,70.5
24년01월11일,91.49,87.17,100.36,100.16,98.79,68.39,70.25
24년01월12일,95.46,90.37,103.56,104.45,103.04,68.3,71.83
24년01월13일,,,,,,,
24년01월14일,,,,,,,
24년01월15일,94.06,88.97,100.96,102.13,100.7,68.67,73.52
24년01월16일,94.89,89.8,101.98,102.98,101.72,68.25,74.33
24년01월17일,93.1,88.01,100.36,101.49,100.02,67.95,72.44
24년01월18일,95.54,90.15,101.2,102.49,101.0,67.38,72.74
24년01월19일,97.75,92.25,101.94,103.83,102.12,68.81,72.01
24년01월20일,,,,,,,
24년01월21일,,,,,,,
24년01월22일,97.18,91.93,99.78,101.77,100.09,67.25,70.91
24년01월23일,101.06,95.38,102.18,104.46,102.78,68.94,73.1
24년01월24일,100.73,95.06,100.88,103.93,102.25,67.74,72.12
24년01월25일,101.98,96.51,101.6,104.57,102.86,69.06,73.35
24년01월26일,102.83,97.58,103.83,107.21,105.72,70.95,75.08
24년01월27일,,,,,,,
24년01월28일,,,,,,,
24년01월29일,105.19,100.32,104.37,108.86,107.0,73.28,78.63
24년01월30일,101.75,97.11,104.64,108.15,106.37,72.42,75.12
24년01월31일,101.32,96.68,103.77,107.47,105.69,72.21,73.94
24년02월01일,100.0,95.36,104.18,108.07,106.27,69.03,70.83
24년02월02일,98.42,93.59,101.49,105.51,103.75,69.11,69.42
24년02월03일,,,,,,,
24년02월04일,,,,,,,
24년02월05일,96.98,92.15,100.65,104.11,102.4,68.99,68.5
24년02월06일,98.2,93.37,102.2,106.1,104.39,69.4,69.48
24년02월07일,98.1,93.27,102.59,106.86,105.1,69.16,70.66
24년02월08일,99.62,95.46,103.91,107.91,106.33,69.76,71.99
24년02월09일,101.06,96.9,105.15,109.27,107.63,71.41,73.15
24년02월10일,,,,,,,
24년02월11일,,,,,,,
24년02월12일,,,,,,,
24년02월13일,102.9,98.68,107.51,111.56,109.84,71.07,74.92
24년02월14일,103.68,99.46,107.03,110.5,108.85,71.18,74.88
24년02월15일,99.93,95.57,104.18,107.29,105.63,69.27,72.6
24년02월16일,100.77,96.41,104.1,107.25,105.59,71.66,73.85
24년02월17일,,,,,,,
24년02월18일,,,,,,,
24년02월19일,100.22,95.63,103.98,106.5,104.98,71.27,72.12
24년02월20일,99.0,94.33,104.57,107.09,105.64,70.84,71.69
24년02월21일,98.58,93.91,101.51,104.77,103.35,70.45,70.87
24년02월22일,100.79,96.12,102.38,105.42,104.08,71.38,71.98
24년02월23일,101.21,96.54,102.82,105.85,104.63,70.2,72.08
24년02월24일,,,,,,,
24년02월25일,,,,,,,
24년02월26일,99.19,94.52,100.98,103.56,102.38,69.79,70.63
24년02월27일,101.63,96.96,103.44,105.85,104.5,70.94,72.07
24년02월28일,102.03,97.36,102.19,104.28,102.95,70.26,72.36
24년02월29일,100.81,96.14,101.1,102.68,101.35,70.16,73.82
24년03월01일,99.04,94.6,101.68,103.65,102.25,70.37,73.61
24년03월02일,,,,,,,
24년03월03일,,,,,,,
24년03월04일,98.25,93.81,102.39,104.72,103.54,72.39,74.8
24년03월05일,98.92,94.48,100.5,102.32,101.1,71.59,73.97
24년03월06일,97.11,93.67,100.09,101.72,100.55,72.49,73.38
24년03월07일,98.15,94.21,101.17,102.88,101.78,73.42,74.4
24년03월08일,99.81,95.43,103.11,104.86,103.98,74.11,75.55
24년03월09일,,,,,,,
24년03월10일,,,,,,,
24년03월11일,98.2,93.79,101.0,102.44,101.75,71.92,75.39
24년03월12일,99.21,94.7,102.46,103.51,102.92,72.96,75.72
24년03월13일,98.54,94.16,101.11,101.82,100.93,73.35,75.71
24년03월14일,99.79,95.92,103.51,104.45,103.48,75.84,77.27
24년03월15일,100.96,97.09,103.46,104.44,103.35,76.15,77.5
24년03월16일,,,,,,,
24년03월17일,,,,,,,
24년03월18일,103.58,99.23,105.75,106.51,105.53,77.77,78.15
24년03월19일,103.32,99.31,106.53,107.58,106.68,77.06,78.22
24년03월20일,104.41,100.21,104.57,105.53,104.46,76.94,76.98
24년03월21일,104.79,100.56,103.75,104.42,103.51,76.62,76.77
24년03월22일,105.55,100.94,103.12,104.27,103.32,76.68,75.78
24년03월23일,,,,,,,
24년03월24일,,,,,,,
24년03월25일,105.69,101.08,101.98,103.45,102.43,76.83,76.38
24년03월26일,105.17,100.56,102.38,104.01,102.96,77.16,76.63
24년03월27일,103.89,99.28,100.21,102.04,101.0,77.02,75.39
24년03월28일,104.6,99.99,100.82,102.7,101.88,77.74,75.69
24년03월29일,,,,,,,
24년03월30일,,,,,,,
24년03월31일,,,,,,,
24년04월01일,106.57,103.24,102.1,104.12,103.2,77.75,76.43
24년04월02일,106.92,102.57,102.91,104.85,103.95,78.03,76.56
24년04월03일,107.07,102.72,105.21,107.59,106.54,78.25,74.62
24년04월04일,106.38,102.03,105.83,107.67,106.72,78.19,73.91
24년04월05일,107.03,102.68,107.74,108.91,108.03,79.73,75.68
24년04월06일,,,,,,,
24년04월07일,,,,,,,
24년04월08일,106.26,101.91,107.29,108.65,107.72,79.44,74.94
24년04월09일,106.42,101.96,106.47,108.36,107.36,79.81,75.11
24년04월10일,,,,,,,
24년04월11일,107.81,103.4,105.89,108.16,107.06,79.6,75.36
24년04월12일,108.59,104.18,105.79,107.65,106.55,79.74,74.54
24년04월13일,,,,,,,
24년04월14일,,,,,,,
24년04월15일,107.87,103.46,104.53,106.23,105.11,79.47,73.73
24년04월16일,108.45,104.04,104.82,106.28,105.16,81.3,75.35
24년04월17일,108.43,104.02,104.14,105.87,104.47,81.39,75.39
24년04월18일,105.31,100.9,100.26,101.84,100.23,80.64,73.41
24년04월19일,105.43,101.02,98.73,100.7,99.19,81.26,73.82
24년04월20일,,,,,,,
24년04월21일,,,,,,,
24년04월22일,104.37,99.96,98.28,100.56,99.15,79.38,73.15
24년04월23일,104.93,100.52,99.94,102.65,101.37,80.36,75.02
24년04월24일,105.04,100.63,99.62,102.12,100.89,79.93,75.54
24년04월25일,105.55,101.14,99.72,102.2,100.91,81.27,75.39
24년04월26일,106.12,101.71,99.62,101.81,100.52,81.52,76.01
24년04월27일,,,,,,,
24년04월28일,,,,,,,
24년04월29일,106.04,101.63,99.22,101.29,99.92,81.75,75.95
24년04월30일,105.29,100.88,98.91,101.2,99.83,83.26,75.96
24년05월01일,,,,,,,
24년05월02일,100.48,96.07,95.3,97.8,96.43,81.96,73.88
24년05월03일,98.82,95.35,94.34,97.14,95.77,80.16,72.76
24년05월04일,,,,,,,
24년05월05일,,,,,,,
24년05월06일,98.18,94.28,94.13,97.19,95.82,80.92,72.39
24년05월07일,98.49,93.96,95.03,97.73,96.57,81.86,72.06
24년05월08일,95.82,90.86,93.97,96.49,95.21,80.3,70.87
24년05월09일,96.87,91.91,96.54,99.0,97.64,81.57,71.99
24년05월10일,97.02,92.06,96.44,98.74,97.32,81.67,71.77
24년05월11일,,,,,,,
24년05월12일,,,,,,,
24년05월13일,96.41,91.45,95.03,97.11,95.69,79.8,70.64
24년05월14일,95.52,90.56,95.19,97.23,94.87,79.6,70.34
24년05월15일,94.95,89.99,94.98,96.94,94.62,79.94,69.15
24년05월16일,96.39,91.43,94.75,96.82,94.71,79.62,70.44
24년05월17일,97.32,92.36,95.8,97.94,96.13,80.15,71.54
24년05월18일,,,,,,,
24년05월19일,,,,,,,
24년05월20일,97.4,93.43,96.26,98.56,96.86,81.88,72.39
24년05월21일,95.39,91.41,95.98,97.49,95.85,82.78,71.29
24년05월22일,,,,,,,
24년05월23일,93.77,90.24,94.37,95.96,94.22,79.95,70.79
24년05월24일,92.49,88.84,93.96,95.19,93.62,79.69,70.22
24년05월25일,,,,,,,
24년05월26일,,,,,,,
24년05월27일,92.47,88.81,94.95,95.94,94.48,80.78,71.19
24년05월28일,92.44,88.91,97.16,97.92,96.49,82.45,72.77
24년05월29일,93.54,89.25,98.63,99.31,97.88,83.19,73.01
24년05월30일,90.87,86.58,96.44,97.22,95.95,81.66,72.22
24년05월31일,90.77,85.95,94.91,95.91,94.64,80.84,71.21
24년06월01일,,,,,,,
24년06월02일,,,,,,,
24년06월03일,91.37,86.42,94.45,95.38,94.15,80.81,70.86
24년06월04일,88.02,83.22,90.87,91.69,90.86,78.68,68.0
24년06월05일,89.46,84.66,91.71,92.38,91.79,77.03,67.92
24년06월06일,89.88,85.15,92.36,92.67,92.14,76.51,67.86
24년06월07일,91.11,85.87,94.03,94.24,93.6,76.53,68.05
24년06월08일,,,,,,,
24년06월09일,,,,,,,
24년06월10일,91.65,86.41,95.0,94.37,93.96,76.54,68.65
24년06월11일,92.6,87.36,97.49,96.67,96.24,78.95,70.11
24년06월12일,92.16,86.92,98.32,98.27,97.91,79.41,71.11
24년06월13일,91.17,85.93,97.51,97.72,97.37,78.74,71.34
24년06월14일,91.79,86.55,97.48,98.47,98.32,78.5,71.01
24년06월15일,,,,,,,
24년06월16일,,,,,,,
24년06월17일,,,,,,,
24년06월18일,93.24,88.0,98.09,99.13,98.96,79.35,71.72
24년06월19일,94.54,89.3,99.98,101.03,100.78,81.22,73.29
24년06월20일,94.83,89.59,100.62,101.79,101.37,81.42,74.03
24년06월21일,95.96,90.72,99.55,100.96,100.54,80.7,74.36
24년06월22일,,,,,,,
24년06월23일,,,,,,,
24년06월24일,95.53,90.29,98.8,100.56,100.02,80.72,74.16
24년06월25일,95.58,90.34,99.87,101.16,100.83,80.78,74.82
24년06월26일,95.66,90.42,99.93,101.19,100.94,79.91,75.06
24년06월27일,96.48,91.24,101.32,102.59,102.34,80.31,75.99
24년06월28일,97.46,92.38,101.96,103.23,103.03,80.79,76.42
24년06월29일,,,,,,,
24년06월30일,,,,,,,
24년07월01일,97.89,93.16,100.49,101.81,101.61,80.25,76.82
24년07월02일,99.66,95.22,102.7,103.91,103.59,81.26,77.63
24년07월03일,99.32,94.9,102.29,103.19,102.77,81.12,76.78
24년07월04일,98.99,94.57,102.1,102.51,102.07,82.07,76.42
24년07월05일,98.99,94.57,102.6,103.58,103.25,83.15,76.95
24년07월06일,,,,,,,
24년07월07일,,,,,,,
24년07월08일,98.18,93.76,100.51,101.59,101.3,81.93,76.08
24년07월09일,97.04,92.62,100.01,100.79,100.43,81.68,75.37
24년07월10일,95.59,91.17,98.69,99.48,99.1,81.19,73.59
24년07월11일,96.47,92.05,99.58,100.38,100.07,81.75,74.43
24년07월12일,98.51,94.09,99.75,100.71,100.44,81.94,74.79
24년07월13일,,,,,,,
24년07월14일,,,,,,,
24년07월15일,97.84,93.42,98.8,99.67,99.37,80.75,74.53
24년07월16일,96.53,92.11,98.02,99.15,98.79,80.37,74.14
24년07월17일,96.38,91.96,96.94,98.13,97.85,80.23,74.27
24년07월18일,97.62,93.2,98.6,99.77,99.56,80.22,75.59
24년07월19일,96.82,92.4,97.62,98.77,98.53,80.26,75.09
24년07월20일,,,,,,,
24년07월21일,,,,,,,
24년07월22일,95.02,90.6,95.51,96.69,96.47,77.08,73.49
24년07월23일,94.97,90.55,96.04,96.98,96.8,77.8,73.81
24년07월24일,93.52,89.1,95.43,96.3,96.12,77.45,72.74
24년07월25일,94.16,89.74,95.83,96.58,96.39,77.12,72.68
24년07월26일,95.35,90.93,96.99,97.79,97.34,78.18,73.26
24년07월27일,,,,,,,
24년07월28일,,,,,,,
24년07월29일,95.12,90.7,95.71,96.54,96.11,77.33,72.03
24년07월30일,93.0,88.9,93.86,94.56,94.19,76.29,70.0
24년07월31일,93.4,89.29,94.51,95.14,94.77,76.0,70.93
24년08월01일,93.52,89.41,95.94,96.78,96.22,76.02,72.61
24년08월02일,92.87,87.71,94.08,95.27,94.3,74.05,72.35
24년08월03일,,,,,,,
24년08월04일,,,,,,,
24년08월05일,87.57,82.87,89.47,90.97,89.8,70.18,70.62
24년08월06일,87.22,83.26,89.83,91.34,89.95,70.67,71.51
24년08월07일,87.29,82.75,89.9,91.39,89.46,71.4,71.04
24년08월08일,89.6,85.01,91.45,92.87,91.35,72.99,72.41
24년08월09일,,,,,,,
24년08월10일,,,,,,,
24년08월11일,,,,,,,
24년08월12일,91.38,86.9,92.27,93.64,91.87,74.21,72.87
24년08월13일,91.99,87.51,94.46,95.86,94.16,74.63,74.08
24년08월14일,90.63,86.15,93.92,95.39,93.51,73.81,73.48
24년08월15일,88.65,83.83,92.94,94.49,92.66,73.0,72.24
24년08월16일,90.13,85.97,93.2,94.51,92.65,73.23,72.24
24년08월17일,,,,,,,
24년08월18일,,,,,,,
24년08월19일,88.81,84.65,90.93,92.22,90.56,71.54,71.46
24년08월20일,87.01,82.85,88.31,89.39,87.75,69.45,70.74
24년08월21일,87.69,83.53,89.49,90.41,88.88,70.01,71.96
24년08월22일,85.71,81.81,88.38,88.75,87.28,69.06,71.66
24년08월23일,87.26,83.03,90.32,90.16,88.59,70.07,72.44
24년08월24일,,,,,,,
24년08월25일,,,,,,,
24년08월26일,89.05,85.57,92.46,92.14,90.61,71.58,73.56
24년08월27일,89.6,86.12,93.16,92.84,91.34,72.24,74.41
24년08월28일,86.69,83.16,89.67,89.03,87.53,70.04,72.4
24년08월29일,86.05,81.86,89.06,88.28,86.78,69.42,71.79
24년08월30일,89.01,84.82,91.85,90.98,89.49,70.53,73.67
24년08월31일,,,,,,,
24년09월01일,,,,,,,
24년09월02일,86.57,82.38,88.81,88.3,86.85,68.35,71.49
24년09월03일,87.92,83.73,89.22,89.0,87.6,67.97,72.21
24년09월04일,81.96,77.77,85.87,85.53,84.08,65.59,70.14
24년09월05일,80.93,77.09,85.79,85.15,83.8,64.79,69.92
24년09월06일,80.8,76.37,85.46,84.75,83.42,64.51,69.03
24년09월07일,,,,,,,
24년09월08일,,,,,,,
24년09월09일,81.6,77.17,84.6,83.99,82.64,64.77,68.2
24년09월10일,80.19,76.33,83.38,82.79,81.42,65.09,67.8
24년09월11일,79.45,75.59,81.76,81.21,79.9,65.78,67.37
24년09월12일,80.36,76.5,82.79,82.67,81.36,66.49,68.64
24년09월13일,80.3,75.88,83.19,82.95,81.91,67.11,69.84
24년09월14일,,,,,,,
24년09월15일,,,,,,,
24년09월16일,80.47,76.05,82.27,81.85,81.11,66.61,70.12
24년09월17일,82.57,77.46,82.8,82.19,81.48,67.82,70.58
24년09월18일,83.87,79.25,83.86,83.48,82.87,68.13,70.59
24년09월19일,86.31,81.69,85.14,84.95,84.45,69.63,71.47
24년09월20일,85.85,81.23,84.34,84.31,83.8,71.12,70.68
24년09월21일,,,,,,,
24년09월22일,,,,,,,
24년09월23일,85.84,81.18,84.27,84.38,83.87,70.83,70.43
24년09월24일,85.15,80.49,84.89,84.99,84.48,70.31,71.16
24년09월25일,84.77,80.11,85.7,86.21,85.59,69.55,70.95
24년09월26일,81.87,77.21,82.63,83.27,82.61,67.11,69.14
24년09월27일,81.66,77.0,83.29,84.24,83.42,67.6,69.39
24년09월28일,,,,,,,
24년09월29일,,,,,,,
24년09월30일,81.59,76.93,83.66,84.67,83.83,68.61,70.67
24년10월01일,79.69,73.58,81.65,83.06,82.41,66.95,69.19
24년10월02일,84.19,78.18,86.24,87.43,86.84,70.64,72.79
24년10월03일,84.85,78.84,85.49,86.46,85.93,68.16,73.21
24년10월04일,88.98,82.56,90.4,90.99,90.46,72.73,76.36
24년10월05일,,,,,,,
24년10월06일,,,,,,,
24년10월07일,88.86,82.44,91.17,91.77,91.26,72.65,76.34
24년10월08일,90.14,83.72,91.63,92.4,91.91,72.74,75.78
24년10월09일,88.51,82.09,89.68,90.86,90.35,72.44,74.47
24년10월10일,88.35,81.93,89.32,90.37,89.85,73.08,74.65
24년10월11일,89.86,83.44,90.85,91.85,91.28,74.14,75.65
24년10월12일,,,,,,,
24년10월13일,,,,,,,
24년10월14일,89.15,82.73,90.18,90.96,90.34,73.94,75.3
24년10월15일,84.87,78.38,86.09,86.81,86.23,70.51,72.26
24년10월16일,84.94,78.45,85.74,85.98,85.46,71.01,71.88
24년10월17일,85.96,79.47,86.31,86.15,85.52,71.37,71.94
24년10월18일,87.46,80.97,86.89,86.41,85.78,72.05,71.46
24년10월19일,,,,,,,
24년10월20일,,,,,,,
24년10월21일,85.78,79.29,86.5,85.75,85.25,71.11,71.11
24년10월22일,84.74,79.07,86.13,85.82,85.36,72.58,71.03
24년10월23일,85.77,79.77,88.72,88.1,87.76,74.65,72.82
24년10월24일,85.98,79.99,89.82,88.66,88.32,74.96,73.7
24년10월25일,84.65,78.92,88.81,87.04,86.64,74.47,72.5
24년10월26일,,,,,,,
24년10월27일,,,,,,,
24년10월28일,82.67,76.94,88.57,85.7,85.38,72.83,70.79
24년10월29일,82.15,76.42,87.06,85.3,85.06,72.56,70.63
24년10월30일,82.8,77.27,86.98,86.29,86.01,72.65,71.07
24년10월31일,,,,,,,
24년11월01일,84.89,79.36,91.05,90.84,90.57,73.92,73.34
24년11월02일,,,,,,,
24년11월03일,,,,,,,
24년11월04일,85.85,80.32,90.65,91.01,90.74,72.46,73.16
24년11월05일,86.71,81.18,91.41,91.48,91.14,73.44,73.05
24년11월06일,84.51,78.98,90.48,90.55,90.27,72.65,72.07
24년11월07일,85.17,79.64,90.14,90.12,89.91,71.86,72.37
24년11월08일,85.82,79.86,90.36,90.2,89.96,71.66,71.72
24년11월09일,,,,,,,
24년11월10일,,,,,,,
24년11월11일,84.43,78.47,89.57,89.15,88.99,71.07,70.96
24년11월12일,82.88,76.92,87.63,87.14,86.99,69.4,68.95
24년11월13일,82.33,76.37,87.6,87.4,87.28,70.48,68.53
24년11월14일,82.46,76.5,88.29,87.86,87.76,71.93,67.71
24년11월15일,82.18,76.22,87.39,86.49,86.45,70.62,66.46
24년11월16일,,,,,,,
24년11월17일,,,,,,,
24년11월18일,83.42,77.26,87.52,87.23,87.19,69.69,66.39
24년11월19일,84.7,78.57,90.02,89.9,89.87,70.71,68.03
24년11월20일,85.41,79.28,89.88,89.74,89.71,71.41,69.13
24년11월21일,85.11,79.36,90.12,89.92,89.89,70.59,69.57
24년11월22일,86.08,80.33,91.38,91.26,91.23,72.36,70.3
24년11월23일,,,,,,,
24년11월24일,,,,,,,
24년11월25일,86.11,81.54,89.97,90.0,89.93,71.41,69.52
24년11월26일,84.79,80.32,89.42,89.3,89.27,71.22,68.38
24년11월27일,84.69,80.22,88.49,88.41,88.34,71.92,67.83
24년11월28일,83.15,79.75,87.74,87.59,87.46,71.71,67.66
24년11월29일,83.86,80.26,88.42,88.11,87.98,72.45,68.32
24년11월30일,,,,,,,
24년12월01일,,,,,,,
24년12월02일,83.62,80.46,88.32,87.69,87.56,72.28,67.94
24년12월03일,83.67,80.81,87.72,87.18,87.06,70.74,67.34
24년12월04일,85.4,82.54,88.47,88.11,87.93,70.78,68.21
24년12월05일,84.14,80.79,86.98,86.85,86.67,69.03,67.27
24년12월06일,83.26,79.84,86.3,86.45,86.34,68.8,67.04
24년12월07일,,,,,,,
24년12월08일,,,,,,,
24년12월09일,83.39,80.04,86.29,86.95,86.87,68.58,67.49
24년12월10일,84.32,80.97,86.75,87.16,87.04,68.3,68.03
24년12월11일,85.4,82.05,87.14,87.52,87.4,67.82,68.55
24년12월12일,86.8,83.45,88.83,89.72,89.55,69.64,69.96
24년12월13일,86.88,83.53,89.13,90.0,89.65,69.42,69.66
24년12월14일,,,,,,,
24년12월15일,,,,,,,
24년12월16일,86.46,83.11,89.71,90.76,90.2,71.04,70.13
24년12월17일,85.55,82.2,88.61,89.98,89.31,70.34,69.4
24년12월18일,85.41,82.06,88.45,89.81,89.14,71.09,69.51
24년12월19일,83.99,80.64,88.07,89.85,89.18,70.87,69.35
24년12월20일,83.05,79.7,86.98,89.11,88.44,70.4,68.78
24년12월21일,,,,,,,
24년12월22일,,,,,,,
24년12월23일,83.84,80.49,87.63,90.0,89.32,70.52,69.83
24년12월24일,83.74,80.39,86.52,88.98,88.29,70.45,69.78
24년12월25일,,,,,,,
24년12월26일,84.44,81.09,86.94,89.18,88.46,70.94,70.15
24년12월27일,84.04,80.69,86.84,89.01,88.3,71.0,69.7
24년12월28일,,,,,,,
24년12월29일,,,,,,,
24년12월30일,84.53,81.28,88.67,90.7,89.99,71.24,70.23
24년12월31일,85.41,82.16,89.52,91.84,91.13,71.88,71.6
25년01월01일,,,,,,,
25년01월02일,85.91,82.94,89.16,92.3,91.59,71.63,71.99
25년01월03일,86.23,83.75,90.5,93.49,92.78,72.69,73.5
25년01월04일,,,,,,,
25년01월05일,,,,,,,
25년01월06일,86.1,83.62,90.36,92.72,92.06,71.76,72.1
25년01월07일,85.82,83.13,90.13,92.41,91.76,70.56,71.66
25년01월08일,85.88,83.34,91.37,93.56,92.92,71.8,72.41
25년01월09일,84.19,82.76,90.49,92.38,91.77,71.88,71.77
25년01월10일,85.83,83.98,92.03,94.08,93.53,72.72,72.08
25년01월11일,,,,,,,
25년01월12일,,,,,,,
25년01월13일,89.1,87.15,96.12,99.12,98.55,77.17,74.07
25년01월14일,88.42,86.28,94.86,96.71,96.19,75.57,73.8
25년01월15일,88.11,86.35,95.49,97.59,97.07,75.44,73.59
25년01월16일,88.9,86.76,97.44,99.57,99.02,78.07,74.05
25년01월17일,87.71,85.57,97.7,100.2,99.56,78.16,73.79
25년01월18일,,,,,,,
25년01월19일,,,,,,,
25년01월20일,86.91,84.52,96.88,99.75,99.0,78.42,73.2
25년01월21일,85.81,83.42,95.55,97.71,96.96,78.22,73.2
25년01월22일,85.76,83.27,94.78,96.83,96.08,77.35,72.61
25년01월23일,86.29,83.88,93.94,95.62,94.87,77.54,72.64
25년01월24일,86.28,83.87,93.84,94.87,94.09,77.59,72.88
25년01월25일,,,,,,,
25년01월26일,,,,,,,
25년01월27일,87.48,85.07,92.94,93.28,92.62,76.85,73.12
25년01월28일,87.04,84.93,92.72,93.03,92.44,76.63,72.38
25년01월29일,,,,,,,
25년01월30일,,,,,,,
25년01월31일,87.05,84.87,92.63,92.9,92.31,76.98,71.9
25년02월01일,,,,,,,
25년02월02일,,,,,,,
25년02월03일,87.85,86.42,93.93,93.41,93.04,76.51,71.18
25년02월04일,84.85,83.28,91.93,91.38,90.9,74.73,70.45
25년02월05일,85.98,84.07,92.27,92.12,91.57,76.7,71.87
25년02월06일,84.75,83.19,91.22,90.62,89.92,75.93,71.65
25년02월07일,85.5,83.87,91.76,91.45,90.68,77.24,72.51
25년02월08일,,,,,,,
25년02월09일,,,,,,,
25년02월10일,86.47,85.03,91.9,91.79,90.8,77.85,72.74
25년02월11일,87.46,86.02,93.33,93.27,92.28,79.37,73.22
25년02월12일,87.68,86.16,93.72,93.85,92.64,78.66,73.33
25년02월13일,86.04,84.6,91.64,91.97,90.78,76.61,71.85
25년02월14일,86.98,85.58,92.35,92.45,91.21,76.96,73.31
