date,유종,국내유가_원L,적정가격_미정책_원L,적정범위_미정책_하한_원L,적정범위_미정책_상한_원L,적정가격_정책적용_원L,적정범위_정책적용_하한_원L,적정범위_정책적용_상한_원L,정책효과_원L,미정책_vs_pred_gross_diff_원L,pred_gross,band_low,band_high,기준유류세_exVAT_원L,정책감면액_exVAT_원L,정책감면액_VAT포함참고_원L,정책적용_시프트_원L,유류세정책명,유류세인하율_pct,유류세정책_적용여부,최고가격제정책명,정유사공급가격상한_원L,최고가격제_적용여부,최고가격제_수치반영여부,정책적용여부_전체,그래프_핑크기간,정책라벨,selected_model_name,selected_band_coverage,fair_retail_direct,retail_gap_원L,미정책_valid,미정책_inside,미정책_above,미정책_below,정책적용_valid,정책적용_inside,정책적용_above,정책적용_below
2019-12-02,경유,1380.65,1384.7996209095372,1371.2629569875562,1393.9350365852708,1384.7996209095372,1371.2629569875562,1393.9350365852708,0.0,0.0,1384.7996209095372,1371.2629569875562,1393.9350365852708,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1384.7996209095372,-4.149620909537134,True,True,False,False,True,True,False,False
2019-12-03,경유,1380.94,1384.7898556324928,1371.2531917105118,1393.9252713082265,1384.7898556324928,1371.2531917105118,1393.9252713082265,0.0,0.0,1384.7898556324928,1371.2531917105118,1393.9252713082265,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1384.7898556324928,-3.8498556324927904,True,True,False,False,True,True,False,False
2019-12-04,경유,1381.01,1384.8522713840644,1371.315607462083,1393.987687059798,1384.8522713840644,1371.315607462083,1393.987687059798,0.0,0.0,1384.8522713840644,1371.315607462083,1393.987687059798,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1384.8522713840644,-3.842271384064361,True,True,False,False,True,True,False,False
2019-12-05,경유,1381.15,1384.6031508400645,1371.0664869180837,1393.738566515798,1384.6031508400645,1371.0664869180837,1393.738566515798,0.0,0.0,1384.6031508400645,1371.0664869180837,1393.738566515798,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1384.6031508400645,-3.4531508400643816,True,True,False,False,True,True,False,False
2019-12-06,경유,1381.42,1384.327823819251,1370.79115989727,1393.4632394949847,1384.327823819251,1370.79115989727,1393.4632394949847,0.0,0.0,1384.327823819251,1370.79115989727,1393.4632394949847,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1384.327823819251,-2.907823819251007,True,True,False,False,True,True,False,False
2019-12-07,경유,1381.78,1383.2755299725595,1369.7388660505785,1392.4109456482931,1383.2755299725595,1369.7388660505785,1392.4109456482931,0.0,0.0,1383.2755299725595,1369.7388660505785,1392.4109456482931,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1383.2755299725595,-1.4955299725595523,True,True,False,False,True,True,False,False
2019-12-08,경유,1381.76,1382.8484028639484,1369.3117389419674,1391.983818539682,1382.8484028639484,1369.3117389419674,1391.983818539682,0.0,0.0,1382.8484028639484,1369.3117389419674,1391.983818539682,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1382.8484028639484,-1.088402863948431,True,True,False,False,True,True,False,False
2019-12-09,경유,1382.35,1382.8522718406148,1369.3156079186338,1391.9876875163484,1382.8522718406148,1369.3156079186338,1391.9876875163484,0.0,0.0,1382.8522718406148,1369.3156079186338,1391.9876875163484,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1382.8522718406148,-0.502271840614867,True,True,False,False,True,True,False,False
2019-12-10,경유,1382.64,1383.129075420546,1369.5924114985648,1392.2644910962797,1383.129075420546,1369.5924114985648,1392.2644910962797,0.0,0.0,1383.129075420546,1369.5924114985648,1392.2644910962797,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1383.129075420546,-0.4890754205457597,True,True,False,False,True,True,False,False
2019-12-11,경유,1383.08,1383.5855213803873,1370.0488574584062,1392.7209370561209,1383.5855213803873,1370.0488574584062,1392.7209370561209,0.0,0.0,1383.5855213803873,1370.0488574584062,1392.7209370561209,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1383.5855213803873,-0.5055213803873357,True,True,False,False,True,True,False,False
